Song_Name,Song_Link,Artist_Name,Stream_Count,Release Date,Musical_Era,Voice_Presence,Predominant_Voice_Gender,Genre_Tags,Sub_Genre_Tags,Free Genre,Description,Instrument_Tags,Emotional_Profile,Mood_Tags,Simple_Mood_Tags,Character_Tags,Movement_Tags,Energy,BPM,Key,Meter
"You're Welcome (From ""Moana"") - Piano",2wgIALskpNDR9IVKh03hfa,Slumbering Tapes,1680722,2023-03-03,contemporary,none,none,ambient,,"ambient, downtempo, piano, chill out, background music, minimalism, new age",romantic and nostalgic theme. piano solo.,piano,negative,"peaceful,calm,intimate,tender,reflective,soft,quiet,dreamy,delicate,warm,serene,nostalgic,tranquil,sentimental,soothing,introspective,melancholic,lonely,bittersweet,relaxed,blue,light,innocent,thoughtful,romantic","romantic,calm,chilled",warm,flowing,low,166,cMajor,4/4
"The Shire (From ""The Lord of the Rings: The Fellowship of the Ring"") - Piano Version",1EGcOcgrHsfhQ0wCjyZyd2,Elden Tales,3898601,2023-01-13,contemporary,none,none,"classical,ambient",,neo classical,"gentle, reflective piano and strings.",piano,balanced,"reflective,nostalgic,calm,intimate,soft,delicate,warm,tender,dreamy,thoughtful,peaceful,introspective,melancholic,lonely,bittersweet,sentimental,serene","romantic,chilled,calm",warm,flowing,low,75,dMajor,4/4
"Closing Song (From ""The Nightmare Before Christmas"") - Piano Version",3ZQskcPQvrHHTaOJ4Zy0KU,Malou Mellow,4587064,2023-02-08,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"lonely,blue,sad,melancholic,bittersweet,thoughtful,mournful,introspective,poignant,nostalgic,reflective,calm,barren,emotional,depressing,spiritual,peaceful,delicate,serene,serious","sad,calm,ethereal","ethereal,sparse,mysterious","flowing,nonrhythmic,steady",low,70,fsMajor,3/4
"I'll Make A Man Out Of You (From ""Mulan"") - Piano",4qW9dkbvS2oyL8NtxPgAzQ,Slumbering Tapes,1728256,2023-03-16,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,lonely,reflective,melancholic,calm,sad,soft,dreamy,introspective,intimate,bittersweet,poignant,blue,thoughtful,emotional,leisurely,peaceful,mournful,quiet,tranquil,serene,delicate","sad,calm,romantic","sparse,ethereal","flowing,steady",low,77,eMinor,4/4
"Nobody Does It Better (From ""James Bond: The Spy Who Loved Me"") - Piano Version",39Gv7bKECUTv6btswkrvUf,007 Piano,615254,2023-09-21,contemporary,none,none,ambient,,neo classical,"gentle, reflective piano chords and melody, flowing arpeggios create a sense of forward motion.",piano,balanced,"nostalgic,soft,intimate,reflective,delicate,tender,warm,emotional,light","chilled,romantic","warm,sparse",flowing,low,118,fMajor,4/4
"The Pendant (From ""Mulan"")",6ymdSjVNegLZ8n6f3Vh4yr,Diana Dream,899318,2023-09-21,contemporary,none,none,ambient,,neo-classical,"beautiful, tender solo piano melody and nostalgic, flowing, emotional color. nostalgic and peaceful atmosphere.",piano,balanced,"soft,nostalgic,intimate,reflective,calm,warm,tender,sentimental,leisurely,delicate,emotional,hopeful,sweet,dreamy,peaceful,light,graceful,serene,tranquil,bright,innocent","romantic,chilled,calm","warm,sparse",flowing,low,69,gMajor,4/4
"Cianwood City (From ""Pokémon HeartGold & SoulSilver"")",6DEpV9w4XXZoKkWCTSozgR,Pianomon,487281,2024-09-06,contemporary,none,none,ambient,,neo-classical,warm and tender solo piano theme. nostalgic and hopeful feel.,piano,negative,"dreamy,calm,soft,intimate,reflective,peaceful,nostalgic,quiet,introspective,tranquil,delicate,tender,warm,sentimental,serene,lonely,melancholic,soothing,bittersweet,emotional,relaxed,thoughtful,poignant,leisurely,light,hopeful","calm,romantic,chilled","warm,ethereal,sparse",flowing,low,70,cMajor,4/4
"Arabian Nights (From ""Aladdin"")",04oXBOfX6OCEWnsjKnaZ0C,Moonlight Keys,503890,2023-09-26,contemporary,none,none,ambient,,piano,"a classical track, in a nostalgic mood.",piano,negative,"melancholic,lonely,reflective,blue,delicate,thoughtful,nostalgic,bittersweet,introspective,serene,tender,peaceful,intimate,emotional,calm,sentimental,quiet,poignant,sad","romantic,sad,calm","sophisticated,warm,playful,sparkling,ethereal,mysterious,magical",flowing,low,90,aMinor,4/4
"Animal Friends / With A Smile and a Song (From ""Snow White and the Seven Dwarfs"") - Sleep Piano",2s2PPqvvJdekogJk9ievgu,Malou Mellow,1506848,2023-03-22,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo piano.",piano,balanced,"soft,nostalgic,intimate,reflective,tender,delicate,sentimental,warm,calm,emotional,light,hopeful,leisurely,peaceful,melancholic,sweet,serene","romantic,chilled,calm",warm,flowing,low,79,ebMajor,4/4
"Oceanic Museum (From ""Pokémon Ruby & Sapphire"")",2g8qsczhraajhR7cqCTqC4,Pianomon,55119,2024-11-15,contemporary,none,none,ambient,,"ambient, meditation","a delicate, reflective solo piano piece with a hint of melancholy.",piano,negative,"nostalgic,reflective,intimate,emotional,melancholic,dreamy,calm,lonely,sentimental,poignant,soft,sad,introspective,thoughtful,bittersweet,delicate,tender,peaceful,warm,romantic,serene,leisurely,quiet,mournful,blue,tranquil","romantic,sad,calm","sparse,ethereal,warm",flowing,low,69,bMinor,4/4
"When She Showed Me Love (From ""Toy Story 2"") - Sleepy Version",5vzgZEKkiIJ4S80G5tsR5S,Slumbering Tapes,3539820,2023-02-10,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.","bassGuitar,piano",negative,"reflective,nostalgic,lonely,calm,melancholic,thoughtful,introspective,intimate,bittersweet,dreamy,soft,leisurely,delicate,poignant,blue,sad","sad,romantic,calm","warm,sparse,ethereal",flowing,low,81,fMajor,4/4
"You've Got A Friend In Me (From ""Toy Story"")",1YHscQfkv2DQBAcQbX0JyO,Moonlight Mouse,102049,2024-09-11,late 1990s / early 2000s,none,none,ambient,,ambient,"warm and intimate. piano, flute and string quartet.","bassGuitar,piano,brassWoodwinds",negative,"quiet,calm,dreamy,peaceful,intimate,relaxed,soft,delicate,serene,warm,sentimental,tranquil,romantic,soothing,tender,reflective,nostalgic,blue,lonely,bittersweet","calm,chilled,romantic","ethereal,warm,sophisticated","flowing,steady",low,72,ebMajor,4/4
"House At Pooh Corner (From ""Winnie the Pooh"")",1Oqct2tMcZva5HU1smH2ax,Piano Mouse,1510787,2023-04-30,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo violin.",piano,balanced,"nostalgic,reflective,intimate,soft,sentimental,calm,emotional,delicate,tender,warm,melancholic,light,thoughtful,poignant,bittersweet,hopeful,introspective,leisurely,serene","romantic,chilled,sad","warm,sparse,sophisticated","flowing,steady",low,66,dMajor,4/4
"Sandgem Town (From ""Pokémon Diamond, Pearl & Platinum"") - Piano",58UARTSpNBPyjJOVyACHhE,Slumbermon,2345021,2024-01-16,contemporary,none,none,ambient,,background piano,"melancholic, dreamy and contemplative. piano and electronics.",piano,negative,"reflective,calm,lonely,nostalgic,emotional,thoughtful,introspective,melancholic,peaceful,bittersweet,dreamy,blue,serene,poignant,intimate,delicate,tranquil,sad,warm,mournful","calm,chilled,sad",ethereal,flowing,low,69,dbMajor,4/4
"Caresse sur l'océan (""From ""Les Choristes"")",09a2Q0bY3Ddsg8bECwo9Pl,Nikolai Tal,596473,2024-06-05,contemporary,none,none,ambient,,piano,"a classical track, in a nostalgic mood.",piano,negative,"peaceful,delicate,serene,calm,reflective,dreamy,tender,introspective,melancholic,blue,bittersweet,lonely,nostalgic,tranquil,quiet,intimate,warm,thoughtful,soothing","calm,romantic,chilled","sophisticated,warm,ethereal",flowing,low,75,fMinor,4/4
"Colombia, Mi Encanto (From ""Encanto"") - Piano Version",23pxInEHXWptrA74xqtGBk,Nikolai Tal,4617051,2022-09-30,contemporary,none,none,ambient,,"instrumental, worship, piano",warm and tender solo piano piece with a hint of bittersweet longing.,piano,balanced,"reflective,warm,nostalgic,soft,calm,tender,hopeful,intimate,delicate,sentimental,peaceful,dreamy,serene,emotional,light","romantic,chilled,calm",warm,flowing,low,87,cMajor,4/4
"Prologue (The Enchantress) (From ""Beauty and The Beast"")",3WOjzHAQgphg3dT3R3loNr,Diana Dream,739566,2023-09-21,contemporary,none,none,ambient,,"neo-classical, ambient",melancholic and nostalgic. piano solo.,piano,negative,"melancholic,lonely,reflective,nostalgic,blue,thoughtful,bittersweet,delicate,intimate,emotional,calm,poignant,introspective,serene,sad,quiet","romantic,calm,sad","sophisticated,ethereal,sparkling,magical,mysterious,warm,sparse,playful",flowing,low,69,aMinor,4/4
"Everybody Wants To Be A Cat (From ""The Aristocrats"") - Sleep",14aEAOZIeMYG9VuG801JWp,Slumbering Tapes,1641125,2023-03-16,contemporary,none,none,ambient,,neo-classical,"tender, reflective piano, and introspective ending.",piano,balanced,"soft,calm,intimate,nostalgic,reflective,peaceful,dreamy,delicate,tranquil,tender,warm,leisurely,quiet,serene,thoughtful,introspective,lonely,sentimental,light,melancholic,soothing,emotional,hopeful,bittersweet,sweet,innocent","calm,chilled,romantic","sparse,warm","flowing,steady",low,75,cMinor,4/4
"Fly to Your Heart (From ""Tinker Bell"") - Sleep Piano",6fmaEo1AkMpTySGK83SLDy,Malou Mellow,1406952,2023-03-22,contemporary,none,none,ambient,,neo-classical,"beautiful, tender solo piano melody and peaceful arpeggios create an introspective atmosphere.",piano,balanced,"soft,nostalgic,intimate,leisurely,reflective,calm,tender,delicate,sentimental,warm,sweet,emotional,melancholic,light","romantic,chilled,calm","sparse,warm","flowing,steady",low,69,fsMajor,3/4
"For the First Time in Forever (From ""Frozen"") - Piano Version",2f6lNNaQDMWXlDV4H62wXp,Nikolai Tal,2913548,2022-10-21,contemporary,none,none,ambient,,instrumental worship,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,sentimental,warm,soft,nostalgic,intimate,tender,calm,peaceful,dreamy,hopeful,delicate,romantic,emotional,serene,melancholic,quiet,loving,graceful,introspective,poignant,soothing,bittersweet,light,tranquil,leisurely,thoughtful","romantic,chilled,calm","warm,sophisticated",flowing,low,92,fMajor,4/4
"Prince Ali (From ""Aladdin"") - Piano",5nP06B7wfKtWtCzPrXP9ZD,Slumbering Tapes,1940613,2023-03-03,contemporary,none,none,ambient,,piano,a dreamy and emotional contemporary piano track.,piano,negative,"calm,reflective,nostalgic,peaceful,delicate,intimate,melancholic,lonely,dreamy,soft,quiet,introspective,tender,thoughtful,bittersweet,blue,tranquil,serene,sentimental,warm,poignant,sad","romantic,sad,calm","warm,magical,mysterious,sophisticated,ethereal,sparkling,playful",flowing,low,77,bMinor,4/4
"The Bridge Between The Worlds (From ""The Legend of Korra"") - Piano Version",1dcYrQ609g4THnAQPVqAGO,reimagined,2961619,2023-02-03,contemporary,none,none,"classical,ambient",,background piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,soft,reflective,emotional,lonely,melancholic,calm,intimate,poignant,sad,thoughtful,sentimental,introspective,bittersweet,leisurely,delicate,blue,tender,dreamy,quiet,warm,depressing,peaceful,tranquil,mournful,concerned,serene,hopeful","sad,calm,chilled",sparse,"flowing,steady",low,69,dMinor,3/4
"La La Lu (From ""Lady and the Tramp"") - Sleep Piano",27iQrKrN74ANEGsfABsrvh,Malou Mellow,1377578,2023-03-22,contemporary,none,none,ambient,,piano,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,soft,nostalgic,warm,intimate,tender,calm,peaceful,delicate,serene,sentimental,light","romantic,chilled,calm",warm,"flowing,steady",low,69,fMajor,3/4
"Route 66 (From ""Cars"")",0etaG6E96uvUG65F981qGX,Diana Dream,826616,2023-09-21,contemporary,none,none,ambient,,neo classical,"tender, reflective piano, and heart - wrenching solo violin.",piano,balanced,"soft,nostalgic,reflective,intimate,calm,emotional,warm,sentimental,tender,delicate,hopeful,leisurely,melancholic,serene,poignant,thoughtful,peaceful,dreamy,light","romantic,chilled,calm",warm,flowing,low,63,gMajor,4/4
"Therru's Song (From ""Tales Of Earthsea"")",0Sy6AtjfVO5viVTnlmbcIz,Ghibli Melodies,2427960,2023-09-05,contemporary,none,none,ambient,,neo classical,tender and nostalgic. piano and glockenspiel only.,piano,balanced,"delicate,intimate,soft,tender,nostalgic,calm,peaceful,reflective,warm,sentimental,serene,light,tranquil,quiet,graceful,innocent,dreamy,sweet,soothing,melancholic","romantic,chilled,calm","warm,playful",flowing,low,115,dbMajor,4/4
"Remember Me (From ""Coco"") - Piano Version",1fxuCk1P5nP3A63R3J76RL,Slumbering Tapes,4457446,2023-02-10,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"nostalgic,reflective,emotional,sentimental,melancholic,delicate,intimate,calm,tender,soft,warm,poignant,thoughtful,lonely,sad,bittersweet,peaceful,introspective,dreamy,serene,romantic,graceful,blue,tranquil,hopeful","romantic,sad,chilled","warm,sophisticated",flowing,low,66,cMajor,4/4
"Rainbow Connection (From ""The Muppet Movie"") [Piano Version]",5NhOwzRnBXvnnH2QDzaDwv,Nikolai Tal,3292453,2022-09-09,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo acoustic guitar.,piano,balanced,"tender,delicate,reflective,warm,peaceful,serene,calm,intimate,nostalgic,soft",romantic,"warm,sophisticated,playful",flowing,low,66,bbMajor,3/4
"Main Theme (from ""The Legend of Zelda"")",78kj1pLWiKu6H37Dm8FAxz,The Video Game Pianist,209739,2024-09-13,contemporary,none,none,ambient,,"ambient, meditation","sparse, minimalist solo piano theme. melancholic and introspective.",piano,negative,"calm,lonely,reflective,intimate,dreamy,introspective,nostalgic,emotional,peaceful,melancholic,thoughtful,bittersweet,soft,blue,tranquil,poignant,quiet,serene,delicate,sad,sentimental,soothing,tender,mournful,warm","calm,sad,ethereal","ethereal,sparse,warm",flowing,low,69,abMajor,4/4
"Prince Ali (From ""Aladdin"")",0255000h5haMpXNLUwTAwc,Moonlight Mouse,202805,2024-09-11,late 1990s / early 2000s,none,none,"jazz,ambient",contemporaryJazz,"new age, folk, celtic","calm and peaceful. flute, piano and synth pad.",brassWoodwinds,negative,"quiet,peaceful,calm,blue,serene,soothing,lonely,bittersweet,melancholic,dreamy,delicate,spiritual,sentimental,tranquil","calm,romantic,sad",ethereal,flowing,low,70,bMinor,3/4
"Everyone Knows Juanita (From ""Coco"")",31w9zhjtBSffwhRgjWiJdA,Piano Mouse,1469748,2023-04-30,contemporary,none,none,ambient,,neo-classical,"tender, reflective piano, and heart - wrenching piano, solo cello and simple accompaniment, evoking nostalgia.",piano,balanced,"nostalgic,soft,reflective,warm,intimate,emotional,hopeful,calm,leisurely,sentimental,tender,delicate,dreamy,light,serene","romantic,chilled,calm",warm,flowing,low,66,aMajor,3/4
"I've Got A Dream (From ""Tangled"")",7w3zTIX3DtXtod4QszBK5C,Diana Dream,874883,2023-09-21,contemporary,none,none,ambient,,piano,"tender, reflective piano melody and peaceful ending.",piano,balanced,"nostalgic,soft,reflective,intimate,tender,delicate,warm,calm,sentimental,leisurely,emotional,light","romantic,chilled,calm",warm,flowing,low,72,eMajor,4/4
"Be Our Guest (From ""Beauty And The Beast"") - Piano",6YFIW0CAVMFFxLpSV2mVAV,Slumbering Tapes,1664870,2023-03-03,contemporary,none,none,ambient,,neo-classical,romantic and nostalgic solo piano track.,piano,negative,"nostalgic,calm,reflective,intimate,soft,lonely,delicate,peaceful,melancholic,tender,bittersweet,introspective,thoughtful,quiet,warm,blue,serene,dreamy,sentimental,tranquil,emotional,light,poignant","romantic,calm,sad",warm,"flowing,steady",low,140,gMajor,4/4
"¡Hola Casita! (From ""Encanto"") - Solo Piano Version",57hQTju8PNdHfUt7TbBY5W,Nikolai Tal,3851497,2022-10-07,contemporary,none,none,classical,,piano cover,"a reflective, solo piano melody, played on the arpeggios. well - suited as a score track for drama or romance!",piano,negative,"reflective,nostalgic,sentimental,soft,intimate,emotional,calm,warm,melancholic,tender,poignant,delicate,hopeful,peaceful,introspective,serene,dreamy,bittersweet","romantic,chilled,calm","warm,sophisticated",flowing,low,77,cMinor,4/4
"Path of the Wind (From ""My Neighbor Totoro"")",2csacLVFgzuyxRUNea0JGe,Up in the Clouds,903247,2024-08-30,contemporary,none,none,ambient,,piano,"romantic and nostalgic. piano solo for human concern, film score, documentary and romance.",piano,balanced,"peaceful,calm,delicate,reflective,serene,warm,tender,nostalgic,emotional,soothing,tranquil,intimate,thoughtful,dreamy,graceful,sentimental,soft,bittersweet,quiet","calm,romantic,chilled","warm,sophisticated,ethereal",flowing,low,69,ebMajor,4/4
"君をのせて / Carrying You (From ""Laputa Castle In The Sky"") - Instrumental Piano",2cVFJcf0DtAmC42zwBKsHX,Architect of Dreams,11455447,2023-01-12,contemporary,none,none,"classical,ambient",,background piano,"gentle, reflective piano and strings.",piano,negative,"soft,calm,delicate,intimate,reflective,peaceful,nostalgic,tender,warm,dreamy,quiet,tranquil,serene,sentimental,introspective,thoughtful,melancholic,light,lonely,bittersweet,soothing,leisurely,innocent,sweet","romantic,chilled,calm",warm,"flowing,steady",low,102,fsMajor,4/4
"Once Upon A Dream (From ""Sleeping Beauty"")",3RX6GLHxigcrL1XLAgKB9w,Moonlight Mouse,340369,2024-09-11,late 1990s / early 2000s,none,none,ambient,,"meditation, new age, chill beats, indian ambient, background music, chill out, downtempo","flute and clarinet duet for a gentle harp arpeggio. from the second theme. nostalgic and peaceful atmosphere, in crescendo. backed by a light orchestra.","piano,strings,brassWoodwinds",negative,"calm,quiet,peaceful,soft,delicate,serene,nostalgic,tranquil,soothing","romantic,calm,chilled",ethereal,flowing,low,77,fMajor,3/4
"Let It Go (From ""Frozen"")",1oEHZSVJMx0N5rLNAmDYnj,Jasmin Mouseworthy,638927,2023-09-08,contemporary,none,none,ambient,,neo-classical,"warm, flowing piano arpeggios and bright melody. nostalgic and caring chords.",piano,positive,"soft,warm,tender,nostalgic,reflective,delicate,intimate,sweet,hopeful,light,bright,calm,sentimental,graceful,innocent,serene","romantic,chilled,happy",warm,flowing,low,129,abMajor,4/4
"When She Loved Me (From ""Toy Story 2"") - Piano Version",4KxqLZz7uo1jDJrPkUW0bM,Slumbering Tapes,3778826,2023-02-10,contemporary,none,none,ambient,,neo-classical,"dreamy, melancholic - romantic solo piano ballad featuring a sparkling glockenspiel and a gentle synthbass in the second half.",piano,negative,"calm,nostalgic,soft,dreamy,reflective,lonely,intimate,peaceful,delicate,introspective,tranquil,thoughtful,melancholic,emotional,serene,quiet,bittersweet,blue,tender,poignant,warm,sentimental,leisurely,sad,soothing","calm,ethereal,sad","ethereal,sparse,warm,sparkling",flowing,low,93,dbMajor,4/4
